et_tdb,x,y,z,vx,vy,vz
646876869.1840947,0.5983634337705681,-0.5832427522866246,0.0333521796825317,0.0129602088169718,0.0141263519273274,-0.0038846160625904
646920069.1840947,0.604805537877259,-0.5761428206454715,0.0314078019379376,0.0128079027426218,0.0142731068892764,-0.0038928146513258
646963269.1840544,0.6111710332680108,-0.5689699154213769,0.0294594455057876,0.0126537772137701,0.0144182417149014,-0.0039005303957793
647006469.1840544,0.6174590151477527,-0.5617248534788909,0.027507352425717,0.0124978520417179,0.0145617292588196,-0.003907760842139
647049669.1840544,0.6236685887506572,-0.5544084651940772,0.0255517659398918,0.0123401475315701,0.0147035426222048,-0.0039145036343469
647092869.1840142,0.6297988695861496,-0.547021594328474,0.0235929304437574,0.0121806844785915,0.0148436551638191,-0.0039207565155886
647136069.1840142,0.6358489836830132,-0.5395650978975499,0.021631091436052,0.0120194841642698,0.0149820405110026,-0.003926517329742
647179269.183974,0.6418180678314557,-0.5320398460336799,0.0196664954681087,0.0118565683520831,0.0151186725706151,-0.0039317840227848
647222469.183974,0.6477052698229834,-0.5244467218436601,0.0176993900924608,0.0116919592829734,0.0152535255399173,-0.0039365546441593
647265669.183974,0.6535097486879421,-0.5167866212608014,0.0157300238107788,0.0115256796705268,0.0153865739173856,-0.0039408273480918
647308869.1839337,0.6592306749305729,-0.5090604528916342,0.0137586460211579,0.0113577526958608,0.0155177925134491,-0.0039446003948662
647352069.1839337,0.6648672307614379,-0.5012691378572651,0.0117855069647803,0.0111882020022209,0.0156471564611413,-0.0039478721520506
647395269.1839337,0.6704186103270751,-0.4934136096294313,0.0098108576719761,0.011017051689287,0.0157746412266562,-0.0039506410956746
647438469.1838934,0.6758840199367301,-0.4854948138613037,0.0078349499077108,0.0108443263071926,0.0159002226198004,-0.0039529058113562
647481669.1838934,0.6812626782860297,-0.4775137082130896,0.0058580361165171,0.0106700508502589,0.0160238768043322,-0.0039546649953783
647524869.1838934,0.686553816677449,-0.4694712621724984,0.0038803693669067,0.0104942507504453,0.0161455803081781,-0.0039559174557111
647568069.1838533,0.6917566792374357,-0.4613684568701301,0.0019022032952807,0.0103169518705208,0.0162653100335184,-0.0039566621129819
647611269.1838533,0.6968705231300508,-0.4532062848898563,-7.620795062876495e-05,0.010138180496959,0.0163830432667322,-0.0039568980013887
647654469.1838533,0.7018946187669848,-0.4449857500742656,-0.0020546097687615,0.0099579633325596,0.0164987576881937,-0.0039566242695586
647697669.1838131,0.7068282500138239,-0.4367078673252485,-0.0040327471601463,0.009776327488801,0.0166124313819112,-0.0039558401813484
647740869.1838131,0.711670714392419,-0.4283736623998061,-0.0060103647867034,0.0095933004779283,0.0167240428449987,-0.0039545451165873
647784069.1837728,0.7164213232792387,-0.4199841717011657,-0.0079872070294044,0.0094089102047806,0.0168335709969733,-0.0039527385717602
647827269.1837728,0.7210794020995684,-0.4115404420652925,-0.0099630180467585,0.0092231849583629,0.0169409951888697,-0.0039504201606311
647870469.1837728,0.7256442905174356,-0.403043530542892,-0.0119375418335953,0.0090361534031675,0.017046295212162,-0.003947589614806
647913669.1837325,0.7301153426211306,-0.3944945041770012,-0.0139105222801133,0.0088478445702509,0.0171494513074872,-0.0039442467842332
647956869.1837325,0.7344919271042089,-0.3858944397762691,-0.0158817032311636,0.008658287848071,0.0172504441731606,-0.0039403916376426
648000069.1837325,0.7387734274418541,-0.377244423684034,-0.0178508285457369,0.0084675129730911,0.0173492549734756,-0.0039360242629205
648043269.1836923,0.7429592420624823,-0.3685455515433055,-0.0198176421566229,0.0082755500201576,0.017445865346782,-0.0039311448674223
648086469.1836923,0.7470487845144814,-0.3597989280577641,-0.021781888130209,0.0080824293926572,0.0175402574133329,-0.0039257537782201
648129669.1836923,0.7510414836279775,-0.3510056667488979,-0.0237433107263874,0.0078881818124604,0.0176324137828952,-0.0039198514422856
648172869.1836522,0.75493678367152,-0.3421668897093928,-0.0257016544585371,0.0076928383096599,0.017722317562116,-0.0039134384266089
648216069.1836522,0.758734144503584,-0.3332837273529034,-0.0276566641535492,0.0074964302121093,0.0178099523616385,-0.0039065154182516
648259269.1836522,0.7624330417187967,-0.3243573181603293,-0.0296080850118621,0.0072989891347715,0.0178953023029602,-0.0038990832243335
648302469.1836119,0.7660329667887907,-0.3153888084227288,-0.0315556626674737,0.007100546968884,0.0179783520250282,-0.0038911427719549
648345669.1836119,0.7695334271975947,-0.3063793519809999,-0.0334991432478983,0.0069011358709494,0.0180590866905657,-0.0038826951080519
648388869.1836119,0.7729339465714821,-0.2973301099624688,-0.0354382734340353,0.0067007882515595,0.0181374919921231,-0.0038737413991865
648432069.1835716,0.7762340648031849,-0.2882422505145214,-0.0373728005199152,0.0064995367640616,0.0182135541578488,-0.0038642829312703
648475269.1835716,0.779433338170409,-0.2791169485354215,-0.0393024724722915,0.0062974142930763,0.0182872599569753,-0.0038543211092229
648518469.1835716,0.7825313394485703,-0.2699553854024563,-0.0412270379900465,0.0060944539428747,0.0183585967050143,-0.0038438574565641
